BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M1030;2.23;;1;1
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2120;1;;;
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2200;35.98;;;
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2300;4.43;;;
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2500;22.11;;;
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2710;0.3;;;
BRULES_P;2023;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;9.17;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;MAUT;0.85;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2120;0.5;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2200;6.06;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2300;8.2;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2410;0.5;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2500;11.4;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;N2710;1.3;;;
BRULES_P;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;NAUT;0.28;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;M2040;0.1;;0;0
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2120;1;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2200;15.97;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2410;1;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2500;14.17;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;N2710;0.19;;;
BRULES_P;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;NAUT;0.4;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1030;;;1;1
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M2040;2.89;;0;1
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MAUT;1.16;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2200;37.73;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2300;5.43;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2500;31;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2710;0.49;;;
BRULES_P;2023;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;3.85;;;
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M1030;0.1;;1;0
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M2040;0.15;;0;1
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2120;0.27;;;
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2200;10.75;;;
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2500;9.44;;;
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2710;0.1;;;
BRULES_P;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;NAUT;0.46;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M1030;1.69;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M2040;0.4;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;MAUT;0.56;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;1;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2200;27.21;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2500;15.2;;;
BRULES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NAUT;4.91;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1030;7.54;;0;0
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M2040;1.59;;0;1
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;1.58;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0.66;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2200;29.94;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2300;1.38;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2410;0.68;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2500;22.21;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2710;0.61;;;
BRULES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NAUT;6.9;;;
BRULES_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;MAUT;0.38;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1030;5.66;;1;0
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M2040;1.7;;0;1
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2120;0.8;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2200;22.56;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2300;2;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2500;16.25;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2710;0.17;;;
BRULES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NAUT;1.24;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1030;1.49;;1;1
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M2040;0.38;;0;1
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2120;0.64;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2200;30.06;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2300;3.94;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2410;2.58;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2500;24.92;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2710;0.15;;;
BRULES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NAUT;3.04;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M1030;1.25;;1;0
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;MAUT;2.21;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2120;1;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2200;48.48;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2300;2;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2410;3.59;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2500;34.89;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2710;0.8;;;
BRULES_P;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NAUT;6.17;;;
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M1030;4;;1;1
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;M2040;;;1;1
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2120;1.36;;;
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2200;39.46;;;
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2500;36.15;;;
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;N2710;1;;;
BRULES_P;2023;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;NAUT;3.99;;;
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;M1030;5;;1;0
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;M2040;4;;0;0
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2120;1;;;
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2200;27;;;
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;N2500;12;;;
BRULES_P;2023;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;NAUT;0.5;;;
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;M1030;1;;0;0
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;M2040;1.4;;0;1
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2120;0.3;;;
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2200;5;;;
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2410;0.1;;;
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2500;2;;;
BRULES_P;2023;830100574;HIA SAINTE ANNE;750821092;N2710;0.1;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;M1030;6;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;M2040;5.8;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;N2120;1.3;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;N2200;32.8;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;N2500;15.4;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;N2710;1;;;
BRULES_P;2023;920120011;HIA PERCY;750821092;NAUT;3.8;;;
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1030;;;1;1
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2040;;;1;1
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;MAUT;0.17;2;;
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2120;0.25;1;;
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2300;3;3;;
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;N2500;1;1;;
BRULES_P;2023;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;NAUT;1;2;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;M1030;2.71;;0;1
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;M2040;1;;0;0
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2120;0.75;;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2200;13.8;;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2300;2.84;;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2500;14;;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;N2710;1;;;
BRULES_P;2023;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;NAUT;1.35;;;
